user_id,username,display_name,language,language_name,profile_id,profile_label,n_posts,p_ai_coding_innovations,p_ai_copyright_theft,p_ai_mass_surveillance,n_ai_coding_innovations,n_ai_copyright_theft,n_ai_mass_surveillance,emp_ai_coding_innovations,emp_ai_copyright_theft,emp_ai_mass_surveillance
user_0713,levi_gordon_713,Levi Gordon,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,44,9,47,0.44,0.09,0.47
user_0714,emerson_washington_714,Emerson Washington,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,15,44,41,0.15,0.44,0.41
user_0715,nora_sullivan_715,Nora Sullivan,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,77,9,14,0.77,0.09,0.14
user_0716,rowan_powell_716,Rowan Powell,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,12,73,15,0.12,0.73,0.15
user_0717,andrew_gibson717,Andrew Gibson,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,14,6,80,0.14,0.06,0.8
user_0718,alex_powell_718,Alex Powell,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,30,37,33,0.3,0.37,0.33
user_0719,zoe_simpson_20,Zoe Simpson,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,46,7,0.47,0.46,0.07
user_0720,lillian_richardson_94,Lillian Richardson,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,43,13,44,0.43,0.13,0.44
user_0721,logan_gray_64,Logan Gray,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,10,43,47,0.1,0.43,0.47
user_0722,aaron_porter_722,Aaron Porter,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,84,6,10,0.84,0.06,0.1
user_0723,claire_marshall,Claire Marshall,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,10,78,12,0.1,0.78,0.12
user_0724,gabriel_mason,Gabriel Mason,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,14,12,74,0.14,0.12,0.74
user_0725,anthony_long_91,Anthony Long,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,41,31,28,0.41,0.31,0.28
user_0726,harper_gonzales726,Harper Gonzales,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,53,39,8,0.53,0.39,0.08
user_0727,jaxon_harrison_727,Jaxon Harrison,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,44,12,44,0.44,0.12,0.44
user_0728,aubrey_tucker,Aubrey Tucker,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,7,39,54,0.07,0.39,0.54
user_0729,aurora_ford_26,Aurora Ford,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,71,16,13,0.71,0.16,0.13
user_0730,emily_dixon,Emily Dixon,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,7,78,15,0.07,0.78,0.15
user_0731,jamie_wood_731,Jamie Wood,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,9,9,82,0.09,0.09,0.82
user_0732,isaac_morales_732,Isaac Morales,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,24,44,32,0.24,0.44,0.32
user_0733,benjamin_kim_93,Benjamin Kim,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,45,8,0.47,0.45,0.08
user_0734,emily_gordon,Emily Gordon,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,39,15,46,0.39,0.15,0.46
user_0735,joseph_chen_735,Joseph Chen,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,6,46,48,0.06,0.46,0.48
user_0736,ryan_singh_47,Ryan Singh,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,83,8,9,0.83,0.08,0.09
user_0737,harper_wells,Harper Wells,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,7,88,5,0.07,0.88,0.05
user_0738,daniel_perry_61,Daniel Perry,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,13,15,72,0.13,0.15,0.72
user_0739,amelia_simmons739,Amelia Simmons,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,32,34,34,0.32,0.34,0.34
user_0740,isabella_warren740,Isabella Warren,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,42,48,10,0.42,0.48,0.1
user_0741,drew_patel741,Drew Patel,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,54,7,39,0.54,0.07,0.39
user_0742,evelyn_ellis742,Evelyn Ellis,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,8,34,58,0.08,0.34,0.58
user_0743,sofia_gray,Sofia Gray,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,82,10,8,0.82,0.1,0.08
user_0744,owen_bennett744,Owen Bennett,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,10,84,6,0.1,0.84,0.06
user_0745,owen_ford745,Owen Ford,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,13,10,77,0.13,0.1,0.77
user_0746,mateo_mcdonald,Mateo Mcdonald,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,49,20,31,0.49,0.2,0.31
user_0747,mason_freeman_747,Mason Freeman,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,56,35,9,0.56,0.35,0.09
user_0748,scarlett_sullivan748,Scarlett Sullivan,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,46,13,41,0.46,0.13,0.41
user_0749,natalie_marshall_749,Natalie Marshall,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,3,51,46,0.03,0.51,0.46
user_0750,isaac_graham750,Isaac Graham,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,80,9,11,0.8,0.09,0.11
user_0751,lillian_patel,Lillian Patel,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,12,79,9,0.12,0.79,0.09
user_0752,adrian_rice_752,Adrian Rice,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,12,16,72,0.12,0.16,0.72
user_0753,reese_garcia_753,Reese Garcia,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,31,29,40,0.31,0.29,0.4
user_0754,christopher_burns_49,Christopher Burns,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,49,45,6,0.49,0.45,0.06
user_0755,grayson_boyd_755,Grayson Boyd,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,34,10,56,0.34,0.1,0.56
user_0756,lincoln_walsh_70,Lincoln Walsh,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,8,53,39,0.08,0.53,0.39
user_0757,aaron_burns757,Aaron Burns,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,81,9,10,0.81,0.09,0.1
user_0758,lily_peterson,Lily Peterson,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,10,81,9,0.1,0.81,0.09
user_0759,emma_simmons_21,Emma Simmons,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,8,16,76,0.08,0.16,0.76
user_0760,levi_reed_78,Levi Reed,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,35,31,34,0.35,0.31,0.34
user_0761,taylor_bryant_14,Taylor Bryant,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,44,47,9,0.44,0.47,0.09
user_0762,daniel_simpson_762,Daniel Simpson,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,42,15,43,0.42,0.15,0.43
user_0763,savannah_ramos_763,Savannah Ramos,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,7,47,46,0.07,0.47,0.46
user_0764,victoria_jenkins_764,Victoria Jenkins,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,88,3,9,0.88,0.03,0.09
user_0765,ellie_tucker,Ellie Tucker,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,17,73,10,0.17,0.73,0.1
user_0766,sebastian_jenkins766,Sebastian Jenkins,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,6,10,84,0.06,0.1,0.84
user_0767,grayson_stevens767,Grayson Stevens,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,33,34,33,0.33,0.34,0.33
user_0768,emily_bryant_97,Emily Bryant,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,40,13,0.47,0.4,0.13
user_0769,avery_gonzales,Avery Gonzales,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,41,13,46,0.41,0.13,0.46
user_0770,sebastian_webb770,Sebastian Webb,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,9,49,42,0.09,0.49,0.42
user_0771,violet_freeman,Violet Freeman,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,84,12,4,0.84,0.12,0.04
user_0772,alex_ross_772,Alex Ross,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,8,87,5,0.08,0.87,0.05
user_0773,jack_brooks773,Jack Brooks,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,7,11,82,0.07,0.11,0.82
user_0774,bella_reed_12,Bella Reed,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,36,30,34,0.36,0.3,0.34
user_0775,finley_russell,Finley Russell,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,34,53,13,0.34,0.53,0.13
user_0776,jordan_morales,Jordan Morales,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,45,7,48,0.45,0.07,0.48
user_0777,isaac_nguyen,Isaac Nguyen,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,13,53,34,0.13,0.53,0.34
user_0778,aubrey_price778,Aubrey Price,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,85,6,9,0.85,0.06,0.09
user_0779,owen_cox779,Owen Cox,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,9,86,5,0.09,0.86,0.05
user_0780,nathan_patterson_52,Nathan Patterson,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,11,8,81,0.11,0.08,0.81
user_0781,chloe_diaz_77,Chloe Diaz,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,35,28,37,0.35,0.28,0.37
user_0782,dakota_morales_10,Dakota Morales,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,44,9,0.47,0.44,0.09
user_0783,jamie_cooper_783,Jamie Cooper,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,50,6,44,0.5,0.06,0.44
user_0784,skylar_kelly,Skylar Kelly,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,8,50,42,0.08,0.5,0.42
user_0785,bella_kelly_16,Bella Kelly,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,68,18,14,0.68,0.18,0.14
user_0786,liam_perry_786,Liam Perry,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,14,73,13,0.14,0.73,0.13
user_0787,sofia_coleman_787,Sofia Coleman,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,16,9,75,0.16,0.09,0.75
user_0788,claire_tucker_18,Claire Tucker,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,29,34,37,0.29,0.34,0.37
user_0789,mason_cruz789,Mason Cruz,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,42,11,0.47,0.42,0.11
user_0790,taylor_garcia_76,Taylor Garcia,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,50,13,37,0.5,0.13,0.37
user_0791,aria_james_20,Aria James,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,10,42,48,0.1,0.42,0.48
user_0792,hayden_walsh792,Hayden Walsh,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,79,10,11,0.79,0.1,0.11
user_0793,ethan_alexander793,Ethan Alexander,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,8,81,11,0.08,0.81,0.11
user_0794,sam_shaw_28,Sam Shaw,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,9,15,76,0.09,0.15,0.76
user_0795,rowan_howard795,Rowan Howard,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,35,25,40,0.35,0.25,0.4
user_0796,aaron_bryant_796,Aaron Bryant,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,53,38,9,0.53,0.38,0.09
user_0797,henry_kim797,Henry Kim,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,49,7,44,0.49,0.07,0.44
user_0798,aria_wallace,Aria Wallace,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,7,51,42,0.07,0.51,0.42
user_0799,theodore_warren_799,Theodore Warren,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,68,16,16,0.68,0.16,0.16
user_0800,morgan_myers_40,Morgan Myers,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,20,68,12,0.2,0.68,0.12
user_0801,logan_west801,Logan West,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,10,10,80,0.1,0.1,0.8
user_0802,david_dixon_802,David Dixon,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,28,34,38,0.28,0.34,0.38
user_0803,lincoln_mason,Lincoln Mason,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,47,43,10,0.47,0.43,0.1
user_0804,jamie_burns_804,Jamie Burns,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,42,8,50,0.42,0.08,0.5
user_0805,bella_foster_805,Bella Foster,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,9,54,37,0.09,0.54,0.37
user_0806,logan_peterson_806,Logan Peterson,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,76,11,13,0.76,0.11,0.13
user_0807,caleb_diaz_53,Caleb Diaz,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,2,91,7,0.02,0.91,0.07
user_0808,hannah_diaz_808,Hannah Diaz,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,11,9,80,0.11,0.09,0.8
user_0809,luke_cruz809,Luke Cruz,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,34,26,40,0.34,0.26,0.4
user_0810,dakota_butler_30,Dakota Butler,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,45,47,8,0.45,0.47,0.08
user_0811,natalie_foster_811,Natalie Foster,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,47,11,42,0.47,0.11,0.42
user_0812,liam_rivera_62,Liam Rivera,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,8,42,50,0.08,0.42,0.5
user_0813,emily_howard,Emily Howard,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,77,11,12,0.77,0.11,0.12
user_0814,sebastian_bryant_81,Sebastian Bryant,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,8,83,9,0.08,0.83,0.09
user_0815,olivia_ramirez,Olivia Ramirez,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,2,10,88,0.02,0.1,0.88
user_0816,christopher_foster,Christopher Foster,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,35,37,28,0.35,0.37,0.28
user_0817,andrew_richardson,Andrew Richardson,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,50,48,2,0.5,0.48,0.02
user_0818,sam_sullivan818,Sam Sullivan,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,52,7,41,0.52,0.07,0.41
user_0819,dylan_hicks_24,Dylan Hicks,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,8,49,43,0.08,0.49,0.43
user_0820,lucas_robertson,Lucas Robertson,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,80,11,9,0.8,0.11,0.09
user_0821,cameron_rivera_79,Cameron Rivera,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,11,77,12,0.11,0.77,0.12
user_0822,mia_washington_822,Mia Washington,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,8,8,84,0.08,0.08,0.84
user_0823,sam_ellis823,Sam Ellis,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,32,29,39,0.32,0.29,0.39
user_0824,audrey_owens,Audrey Owens,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,44,50,6,0.44,0.5,0.06
user_0825,leah_stevens_825,Leah Stevens,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,38,9,53,0.38,0.09,0.53
user_0826,stella_rivera_93,Stella Rivera,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,3,48,49,0.03,0.48,0.49
user_0827,mason_powell827,Mason Powell,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,87,6,7,0.87,0.06,0.07
user_0828,julian_coleman828,Julian Coleman,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,10,81,9,0.1,0.81,0.09
user_0829,owen_powell_84,Owen Powell,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,5,13,82,0.05,0.13,0.82
user_0830,grace_perry_94,Grace Perry,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,38,33,29,0.38,0.33,0.29
user_0831,owen_henry_831,Owen Henry,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,43,47,10,0.43,0.47,0.1
user_0832,cameron_washington832,Cameron Washington,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,37,8,55,0.37,0.08,0.55
user_0833,scarlett_rivera_833,Scarlett Rivera,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,9,43,48,0.09,0.43,0.48
user_0834,isabella_nguyen_834,Isabella Nguyen,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,76,12,12,0.76,0.12,0.12
user_0835,andrew_wallace_67,Andrew Wallace,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,8,78,14,0.08,0.78,0.14
user_0836,gabriel_ortiz836,Gabriel Ortiz,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,11,13,76,0.11,0.13,0.76
user_0837,theodore_patterson837,Theodore Patterson,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,30,34,36,0.3,0.34,0.36
user_0838,hayden_fisher_838,Hayden Fisher,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,50,41,9,0.5,0.41,0.09
user_0839,john_wood,John Wood,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,52,12,36,0.52,0.12,0.36
user_0840,luke_watson840,Luke Watson,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,18,41,41,0.18,0.41,0.41
user_0841,victoria_morales_841,Victoria Morales,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,83,7,10,0.83,0.07,0.1
user_0842,ethan_bailey842,Ethan Bailey,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,7,86,7,0.07,0.86,0.07
user_0843,charlotte_sanders843,Charlotte Sanders,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,11,6,83,0.11,0.06,0.83
user_0844,jamie_sullivan_844,Jamie Sullivan,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,30,33,37,0.3,0.33,0.37
user_0845,henry_sullivan,Henry Sullivan,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,39,53,8,0.39,0.53,0.08
user_0846,emma_burns846,Emma Burns,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,41,13,46,0.41,0.13,0.46
user_0847,sophia_kim847,Sophia Kim,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,16,45,39,0.16,0.45,0.39
user_0848,taylor_hunter848,Taylor Hunter,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,81,9,10,0.81,0.09,0.1
user_0849,aurora_hicks_849,Aurora Hicks,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,9,84,7,0.09,0.84,0.07
user_0850,riley_shaw,Riley Shaw,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,10,7,83,0.1,0.07,0.83
user_0851,savannah_porter_92,Savannah Porter,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,33,32,35,0.33,0.32,0.35
user_0852,gabriel_ramirez,Gabriel Ramirez,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,38,50,12,0.38,0.5,0.12
user_0853,riley_boyd853,Riley Boyd,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,47,14,39,0.47,0.14,0.39
user_0854,riley_murray854,Riley Murray,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,9,46,45,0.09,0.46,0.45
user_0855,levi_marshall855,Levi Marshall,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,77,6,17,0.77,0.06,0.17
user_0856,skylar_ward_856,Skylar Ward,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,11,80,9,0.11,0.8,0.09
user_0857,rowan_shaw_857,Rowan Shaw,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,15,10,75,0.15,0.1,0.75
user_0858,parker_foster_858,Parker Foster,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,30,26,44,0.3,0.26,0.44
user_0859,finley_torres_859,Finley Torres,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,37,51,12,0.37,0.51,0.12
user_0860,harper_west,Harper West,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,50,5,45,0.5,0.05,0.45
user_0861,andrew_ellis_94,Andrew Ellis,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,13,53,34,0.13,0.53,0.34
user_0862,julian_dixon862,Julian Dixon,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,83,8,9,0.83,0.08,0.09
user_0863,claire_howard_65,Claire Howard,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,10,81,9,0.1,0.81,0.09
user_0864,julian_wells_85,Julian Wells,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,10,14,76,0.1,0.14,0.76
user_0865,isabella_fisher_41,Isabella Fisher,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,41,30,29,0.41,0.3,0.29
user_0866,grace_murphy_96,Grace Murphy,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,43,47,10,0.43,0.47,0.1
user_0867,alex_diaz,Alex Diaz,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,52,7,41,0.52,0.07,0.41
user_0868,skylar_gonzales868,Skylar Gonzales,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,11,43,46,0.11,0.43,0.46
user_0869,grayson_stevens_869,Grayson Stevens,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,83,10,7,0.83,0.1,0.07
user_0870,dylan_cox_870,Dylan Cox,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,12,79,9,0.12,0.79,0.09
user_0871,scarlett_gibson,Scarlett Gibson,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,6,7,87,0.06,0.07,0.87
user_0872,sofia_singh_62,Sofia Singh,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,27,42,31,0.27,0.42,0.31
user_0873,savannah_patel873,Savannah Patel,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,50,40,10,0.5,0.4,0.1
user_0874,joshua_tucker_86,Joshua Tucker,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,52,8,40,0.52,0.08,0.4
user_0875,brooklyn_west_27,Brooklyn West,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,10,44,46,0.1,0.44,0.46
user_0876,evelyn_henderson,Evelyn Henderson,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,78,10,12,0.78,0.1,0.12
user_0877,mateo_kennedy_877,Mateo Kennedy,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,14,73,13,0.14,0.73,0.13
user_0878,drew_brooks,Drew Brooks,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,10,10,80,0.1,0.1,0.8
user_0879,levi_wells_89,Levi Wells,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,41,29,30,0.41,0.29,0.3
user_0880,evelyn_watson_53,Evelyn Watson,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,43,45,12,0.43,0.45,0.12
user_0881,addison_reynolds_43,Addison Reynolds,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,46,6,48,0.46,0.06,0.48
user_0882,noah_simmons_69,Noah Simmons,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,10,39,51,0.1,0.39,0.51
user_0883,violet_graham_883,Violet Graham,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,76,14,10,0.76,0.14,0.1
user_0884,christopher_webb,Christopher Webb,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,6,86,8,0.06,0.86,0.08
user_0885,isaac_sanders,Isaac Sanders,en,English,surveillance_heavy,Mostly AI mass surveillance,100,0.1,0.1,0.8,5,10,85,0.05,0.1,0.85
user_0886,aria_murphy886,Aria Murphy,en,English,balanced,Even across all topics,100,0.333333,0.333333,0.333334,38,36,26,0.38,0.36,0.26
user_0887,lucas_bailey,Lucas Bailey,en,English,coding_copyright,Split: coding + copyright,100,0.45,0.45,0.1,50,42,8,0.5,0.42,0.08
user_0888,sam_porter,Sam Porter,en,English,coding_surveillance,Split: coding + surveillance,100,0.45,0.1,0.45,50,8,42,0.5,0.08,0.42
user_0889,savannah_walsh889,Savannah Walsh,en,English,copyright_surveillance,Split: copyright + surveillance,100,0.1,0.45,0.45,15,54,31,0.15,0.54,0.31
user_0890,leah_cox890,Leah Cox,en,English,coding_heavy,Mostly AI coding innovations,100,0.8,0.1,0.1,84,13,3,0.84,0.13,0.03
user_0891,luke_porter,Luke Porter,en,English,copyright_heavy,Mostly AI copyright / theft concerns,100,0.1,0.8,0.1,12,77,11,0.12,0.77,0.11
